id,title,price,base_price,original_price,initial_quantity,buying_mode,listing_type_id,condition,accepts_mercadopago,shipping_mode,local_pick_up,free_shipping,logistic_type,store_pick_up,city_name,state_name,country_name,status,warranty,date_created,last_updated,health
MLA1816353336,Onn Full Hd Streaming Google Tv 2023 8gb 1.5 Gb Ram,52800,52800,,57,buy_it_now,gold_special,new,True,me2,True,True,xd_drop_off,False,San Cristobal,Capital Federal,Argentina,active,Garantía del vendedor: 6 meses,2024-06-19T19:47:43.712Z,2024-10-16T12:07:29.845Z,0.9
MLA1453365954, Apple Tv 4k A2169 De Voz 2.ª Generación 2021 4k 32gb Negro,699997,699997,,7,buy_it_now,gold_special,new,True,me2,False,True,drop_off,False,Tandil,Buenos Aires,Argentina,active,Garantía del vendedor: 6 meses,2023-07-19T19:46:46.000Z,2024-10-03T18:40:34.969Z,
MLA1364551668,Parlante Inteligente Google Home Mini  Youtube Usado Gris,58990,58990,,5,buy_it_now,gold_pro,used,True,me2,False,False,cross_docking,False,Paternal,Capital Federal,Argentina,active,Garantía del vendedor: 3 meses,2023-03-06T16:20:18.000Z,2024-09-25T15:41:16.641Z,0.88
MLA1616759000,Google Home Google Assistant Asistente Virtual Refabricado,154990,154990,,999,buy_it_now,gold_pro,new,True,me2,False,True,cross_docking,False,Paternal,Capital Federal,Argentina,active,Garantía del vendedor: 3 meses,2024-01-02T14:27:00.000Z,2024-10-14T12:14:43.531Z,0.9
MLA1897422330,Tv Box Kanji Smarter 4k Plus 2gb Ram 16 Gb Rom Usb Hdmi Color Negro Tipo De Control Remoto Estándar,72682.0,72682.0,,13,buy_it_now,gold_pro,new,True,me2,True,True,cross_docking,False,Monte Castro,Capital Federal,Argentina,active,Garantía de fábrica: 6 meses,2024-08-30T13:35:27.865Z,2024-10-16T01:08:26.244Z,
MLA1166759149,Chromecast With Google Tv De Voz 4ª Generación 4k 8gb Snow Con 2gb De Memoria Ram,208999,208999,,8,buy_it_now,gold_pro,new,True,me2,True,True,cross_docking,False,Córdoba,Córdoba,Argentina,active,Garantía de fábrica: 12 meses,2022-09-12T14:17:09.000Z,2024-10-15T21:29:08.099Z,
MLA1799086010,Apple Tv A1469 Estándar 3.ª Generación Rev. A Full Hd 8gb,150000,150000,,1,buy_it_now,gold_special,used,True,me2,False,True,xd_drop_off,False,Palermo Hollywood,Capital Federal,Argentina,active,,2024-06-05T16:22:53.300Z,2024-09-02T15:46:31.942Z,0.75
MLA1286445386,"Amazon Fire Tv Stick 4k 8gb Hdr Dolby Control Voz 1,5gb Ram ",110599,110599,,52,buy_it_now,gold_pro,new,True,me2,True,True,xd_drop_off,False,CHACARITA,Capital Federal,Argentina,active,Garantía de fábrica: 6 meses,2022-12-20T19:13:56.000Z,2024-10-14T12:08:05.985Z,1
MLA1449934847,Watch Onn Google Tv Box 4k Control Voz Wifi,69999,69999,,99,buy_it_now,gold_special,new,True,me2,False,True,xd_drop_off,False,Caba,Capital Federal,Argentina,active,Garantía del vendedor: 3 meses,2024-09-13T16:08:53.819Z,2024-10-16T14:29:53.555Z,0.88
MLA1391504537,Amazon Fire Tv Stick Lite 2da Gen Streaming Full Hd 8gb,85999,85999,,31,buy_it_now,gold_special,new,True,me2,False,True,cross_docking,False,Barracas,Capital Federal,Argentina,active,Garantía de fábrica: 6 meses,2023-10-06T18:34:17.000Z,2024-10-16T03:15:34.459Z,0.9
MLA1361528507,Parlante Inteligente Google Home Mini Smart Speaker Gris Yt,62990,62990,,4,buy_it_now,gold_pro,used,True,me2,False,False,cross_docking,False,Paternal,Capital Federal,Argentina,active,Garantía del vendedor: 3 meses,2023-03-06T16:20:21.000Z,2024-09-25T15:41:26.175Z,0.88
MLA1382798627,Google Chromecast Ultra 4k Negro,80299,80299,,245,buy_it_now,gold_special,new,True,me2,False,True,fulfillment,False,Puerto Madero,Capital Federal,Argentina,active,Garantía del vendedor: 6 meses,2023-08-11T19:56:29.000Z,2024-10-07T14:50:59.017Z,0.77
MLA1909501704,Xiaomi Mi Tv Stick 2a Gen 8gb Full Hd Mdz-24-aa,79999,79999,,20,buy_it_now,gold_special,new,True,me2,False,True,xd_drop_off,False,Córdoba,Córdoba,Argentina,active,Garantía del vendedor: 3 meses,2024-09-13T17:51:00.123Z,2024-10-15T22:46:50.273Z,0.9
MLA1426291701,Apple Tv 4k 64gb Modelo A2169. Soporte Y Funda De Regalo,567000,567000,,1,buy_it_now,gold_special,new,True,me2,True,True,xd_drop_off,False,CABA,Capital Federal,Argentina,active,Garantía de fábrica: 12 meses,2024-05-13T14:00:52.000Z,2024-09-02T15:49:57.978Z,0.72
MLA1933604596,Apple Tv Hd A1625 4.a Gen 2015 Full Hd 32gb,165000,165000,,1,buy_it_now,gold_special,used,True,me2,False,False,xd_drop_off,False,CABA,Capital Federal,Argentina,active,Sin garantía,2024-10-12T13:28:59.280Z,2024-10-13T22:03:50.081Z,0.62
MLA1597574484,Parlante Google Home Mini Asistente Virtual Refabricado,69990,69990,,59,buy_it_now,gold_special,new,True,me2,False,True,fulfillment,False,Paternal,Capital Federal,Argentina,active,Garantía del vendedor: 3 meses,2023-12-13T16:08:37.000Z,2024-10-16T03:19:15.191Z,0.75
MLA1618186640, Apple Tv 4k (wifi + Ethernet) A2843 De Voz 3.ª Generación 2022 4k 128gb Negro,550999,550999,,25,buy_it_now,gold_pro,new,True,me2,False,True,cross_docking,False,Piñeyro,Buenos Aires,Argentina,active,Garantía de fábrica: 1 años,2024-01-03T12:30:13.000Z,2024-10-16T15:01:51.348Z,
MLA1154268993,Combo Google Home Mini + Chromecast 2 Asistente Virtuales,199990,199990,,1002,buy_it_now,gold_pro,new,True,me2,False,True,cross_docking,False,Paternal,Capital Federal,Argentina,active,Garantía del vendedor: 3 meses,2022-08-18T15:51:02.000Z,2024-10-16T03:17:50.423Z,0.9
MLA1563139726,Google Chromecast 4 Generación Con Google Tv Hd Blanco,132338,132338,,622,buy_it_now,gold_pro,new,True,me2,False,True,xd_drop_off,False,San Nicolás,Capital Federal,Argentina,active,Garantía del vendedor: 6 meses,2023-11-13T12:51:30.000Z,2024-10-16T15:00:33.189Z,
MLA1444421285,Roku Le 3930s3 Estándar Hd Blanco Y Negro,67000,67000,,23,buy_it_now,gold_special,new,True,me2,False,True,cross_docking,False,Núñez,Capital Federal,Argentina,active,Garantía de fábrica: 30 días,2024-08-19T21:08:04.355Z,2024-10-03T13:06:45.350Z,
MLA1443012353,Google Home Hub Asistente Pantalla  7  Pulgadas Impecable,170000,170000,,1,buy_it_now,gold_special,used,True,me2,False,True,drop_off,False,La Rioja Capital,La Rioja,Argentina,active,Sin garantía,2024-08-13T09:27:03.872Z,2024-09-30T23:52:30.456Z,0.87
MLA1453242679,Tv Box Kanji Smarter 4k Plus 4k 2gb Ram 16 Gb Rom Usb Hdmi,67908,67908,,66,buy_it_now,gold_special,new,True,me2,False,True,cross_docking,False,Chacarita,Capital Federal,Argentina,active,Garantía de fábrica: 3 meses,2024-10-02T18:11:40.086Z,2024-10-15T22:18:23.580Z,0.81
MLA1400539531,Google Home Mini Asistente Virtual Google Assistant Ref,64990,64990,,3,buy_it_now,gold_special,new,True,me2,False,True,cross_docking,False,Paternal,Capital Federal,Argentina,active,Garantía del vendedor: 3 meses,2023-12-28T18:36:01.000Z,2024-09-29T03:41:19.768Z,0.8
MLA1452766375,Apple Tv 4k 32 Gb Mod A1842,160000,160000,,1,buy_it_now,free,used,True,me2,False,False,xd_drop_off,False,Caballito,Capital Federal,Argentina,active,Sin garantía,2024-09-29T15:10:43.886Z,2024-09-29T15:10:43.886Z,
MLA1398767505,Google Home Mini Con Asistente Virtual Multi-room Ref,99990,99990,,999,buy_it_now,gold_pro,new,True,me2,False,True,cross_docking,False,Paternal,Capital Federal,Argentina,active,Garantía del vendedor: 3 meses,2023-12-12T20:15:41.000Z,2024-10-16T14:44:37.281Z,0.9
MLA1856299012,Amazon Fire Tv Stick 4k Comando De Voz Streaming,96000,96000,,61,buy_it_now,gold_special,new,True,me2,False,True,fulfillment,False,Parque Patricios,Capital Federal,Argentina,active,Garantía de fábrica: 12 meses,2024-07-23T16:02:47.607Z,2024-10-15T19:58:30.707Z,0.88
MLA1367192955,Amazon Fire Tv Stick 3ra Gen Full Hd Youtube Netflix Disney,86799,86799,,52,buy_it_now,gold_pro,new,True,me2,True,True,xd_drop_off,False,San Cristobal,Capital Federal,Argentina,active,Garantía del vendedor: 6 meses,2023-04-24T13:47:03.000Z,2024-10-15T00:25:06.687Z,1
MLA1453203257,Fire Tv Stick Lite Con Botones Amazon Streaming,77542,77542,,54,buy_it_now,gold_pro,new,True,me2,False,True,cross_docking,False,Congreso,Capital Federal,Argentina,active,Sin garantía,2024-10-02T18:04:57.182Z,2024-10-16T06:46:04.731Z,
MLA1373085987,Amazon Lite Fire Tv Stick B091g4yp57 De Voz Full Hd 8gb Negro Con 1gb De Memoria Ram,84399,84399,,214,buy_it_now,gold_pro,new,True,me2,True,True,xd_drop_off,False,San Cristobal,Capital Federal,Argentina,active,Garantía del vendedor: 6 meses,2023-06-12T19:51:02.000Z,2024-10-16T13:30:56.646Z,
MLA1145383193, Apple Tv 4.ª Generación 2017 Full Hd 64gb Casi Nuevo,380000,380000,,1,buy_it_now,gold_special,used,True,me2,False,True,xd_drop_off,False,Núñez,Capital Federal,Argentina,active,Sin garantía,2022-07-04T19:49:51.000Z,2024-09-11T14:13:14.414Z,0.75
MLA1448835555,Apple Tv A1469 Estándar 3,95000,95000,,1,buy_it_now,gold_special,used,True,me2,False,False,xd_drop_off,False,Flores,Capital Federal,Argentina,active,Sin garantía,2024-09-08T22:25:54.603Z,2024-09-08T22:25:56.709Z,0.62
MLA1436930383,Apple Tv A1427 Estándar 3.ªgeneracion,80500,80500,,1,buy_it_now,gold_special,used,True,me2,True,False,xd_drop_off,False,capital federal,Capital Federal,Argentina,active,Sin garantía,2024-07-10T02:29:52.388Z,2024-09-02T15:50:27.120Z,0.62
MLA1452422639,Google Chromecast Ultra 4k Negro,149000,149000,,3,buy_it_now,gold_pro,new,True,me2,True,True,xd_drop_off,False,Sarandi,Buenos Aires,Argentina,active,Garantía del vendedor: 7 días,2024-09-27T17:24:02.814Z,2024-10-13T13:57:33.318Z,
MLA1448130415,Google Chromecast 4 Gen Con Google Tv Con Transformador,129000,129000,,168,buy_it_now,gold_pro,new,True,me2,True,True,xd_drop_off,False,Palermo,Capital Federal,Argentina,active,Garantía del vendedor: 6 meses,2024-09-04T21:12:38.746Z,2024-10-16T14:38:32.890Z,1
MLA1902375376,Amazon Fire Tv Stick 4k 23 Wifi 6 2gb Ram Alexa Sin Fuente,87999,87999,,7,buy_it_now,gold_special,new,True,me2,True,True,xd_drop_off,False,Florida Oeste,Buenos Aires,Argentina,active,Garantía de fábrica: 3 meses,2024-09-05T15:57:38.961Z,2024-10-16T12:06:19.137Z,0.81
MLA1906621852,Roku Le 3930s4 Estándar Hd 32mb Negro Y Violeta,65700,65700,,32,buy_it_now,gold_pro,new,True,me2,False,True,cross_docking,False,Núñez,Capital Federal,Argentina,active,Garantía del vendedor: 31 días,2024-09-10T18:10:55.162Z,2024-10-15T21:29:10.298Z,
MLA1925001440,Apple Tv 3a Gen A1427 8gb Negro 512mb Ram Hdmi,58999.99,58999.99,,1,buy_it_now,gold_special,used,True,me2,False,True,drop_off,False,Tigre,Buenos Aires,Argentina,active,Garantía del vendedor: 30 días,2024-10-02T09:40:00.406Z,2024-10-15T06:32:11.147Z,0.77
MLA1854018118,Amazon Fire Tv Stick Lite Control Voz Edición 2022 Full Hd,68799,68799,,72,buy_it_now,gold_special,new,True,me2,False,True,xd_drop_off,False,San Cristóbal,Capital Federal,Argentina,active,Garantía del vendedor: 6 meses,2024-07-21T18:13:29.585Z,2024-10-16T14:59:51.757Z,0.8
MLA1144084762,Amazon Fire Tv Stick 4k 8gb Negro Con 1.5gb De Memoria Ram,78800,78800,,75,buy_it_now,gold_special,new,True,me2,True,True,cross_docking,False,San Cristóbal,Capital Federal,Argentina,active,Garantía del vendedor: 6 meses,2022-06-24T17:03:09.000Z,2024-10-16T14:16:31.857Z,0.9
MLA1447720899,Amazon Fire Tv Stick 4k De Voz 2ª Generación 4k 8gb Negro Con 1.5gb De Memoria Ram,103999,103999,,28,buy_it_now,gold_pro,new,True,me2,False,True,xd_drop_off,False,San Cristóbal,Capital Federal,Argentina,active,Garantía del vendedor: 6 meses,2024-09-03T19:37:46.927Z,2024-10-14T21:37:55.155Z,
MLA1453186637,Convertidor Smart Tv 4k Onn Google Tv Hdmi Tv Box Uhd,82462,82462,,737,buy_it_now,gold_special,new,True,me2,False,True,cross_docking,False,Chacarita,Capital Federal,Argentina,active,Garantía de fábrica: 6 meses,2024-10-02T16:47:14.146Z,2024-10-16T14:35:16.376Z,0.9
MLA1780013790,Watch Onn Fhd Streaming Stick 2da Generación Google Tv 8gb 1.5 Gb Ram Color Negro Control Remoto De Voz,67260,67260,,299,buy_it_now,gold_pro,new,True,me2,True,True,drop_off,False,Paraná,Entre Ríos,Argentina,active,Garantía de fábrica: 3 meses,2024-05-20T21:58:24.249Z,2024-10-16T14:37:09.219Z,
MLA1449403395, Apple Tv Hd A1625 De Voz 4.ª Generación 2015 Full Hd 32gb Negro Con 2gb De Memoria Ram,329990,329990,,996,buy_it_now,gold_pro,new,True,me2,False,True,cross_docking,False,Paternal,Capital Federal,Argentina,active,Garantía del vendedor: 3 meses,2024-09-11T14:52:42.103Z,2024-10-16T03:20:59.572Z,
MLA1324463415,Chromecast Google Ga03131 Tv Hd 8gb Blanco Control !,172653,172653,,812,buy_it_now,gold_pro,new,True,me2,False,True,cross_docking,False,Chacarita,Capital Federal,Argentina,active,Garantía de fábrica: 6 meses,2023-01-28T15:18:34.000Z,2024-10-16T15:02:58.998Z,0.9
MLA1384878201,Roku Express 3960rw Estándar Full Hd Negro,55499,55499,,5813,buy_it_now,gold_special,new,True,me2,True,True,cross_docking,False,Parque Chas,Capital Federal,Argentina,active,Garantía del vendedor: 6 meses,2023-08-25T19:29:40.000Z,2024-10-16T14:53:58.357Z,0.9
MLA1907122196,"Google Nest Hub Con Asistente Virtual Google Assistant, Pantalla Integrada De 7  Charcoal 110v/220v",270000,270000,,1,buy_it_now,gold_special,new,True,me2,False,True,xd_drop_off,False,Saenz Pena,Buenos Aires,Argentina,active,Sin garantía,2024-09-11T11:28:01.415Z,2024-09-11T11:28:05.227Z,
MLA1443501377,Chromecast With Google Tv De Voz 4 Generación 4k 8gb Snow Con 2gb De Memoria Ram,149000,149000,,48,buy_it_now,gold_pro,new,True,me2,True,True,xd_drop_off,False,Palermo,Capital Federal,Argentina,active,Garantía del vendedor: 6 meses,2024-08-15T13:49:27.197Z,2024-10-16T11:27:09.227Z,
MLA1894165022,Tv Box Oryx M10b Estándar 4k 16gb Negro Con 1gb De Memoria Ram,59999.0,59999.0,,31,buy_it_now,gold_special,new,True,me2,True,True,cross_docking,False,PASO DEL REY,Buenos Aires,Argentina,active,Sin garantía,2024-08-27T08:02:17.349Z,2024-10-16T14:18:28.210Z,
MLA1750142058,Smart Tv Onn Uhd Streaming 4k Google Tv Netflix Disney+ Star,72300,72300,,1117,buy_it_now,gold_special,new,True,me2,False,True,fulfillment,False,Junín,Buenos Aires,Argentina,active,Garantía de fábrica: 6 meses,2024-04-24T13:00:24.000Z,2024-10-16T13:42:04.399Z,0.88
MLA1454615353,Convertidor De Caja De Tv Hd Inteligente Normal A Caja De Tv Inteligente - Tipo De Control Remoto Estándar De Color Negro,80000,80000,,100,buy_it_now,gold_special,new,True,me2,True,True,drop_off,False,General Roca,Río Negro,Argentina,active,Garantía de fábrica: 3 meses,2024-10-10T14:57:44.064Z,2024-10-16T14:36:27.655Z,
MLA1837941502,Apple Tv Hd A1625 4ta Generación Full Hd 32gb Remoto Siri,195000,195000,,1,buy_it_now,gold_special,used,True,me2,False,False,xd_drop_off,False,Coghlan,Capital Federal,Argentina,active,Sin garantía,2024-07-08T12:57:18.103Z,2024-09-26T18:00:28.498Z,0.62
MLA1106774456,Xiaomi Mi Tv Stick Android Tv ,86999,86999,,108,buy_it_now,gold_special,new,True,me2,True,True,cross_docking,False,Parque Chacabuco,Capital Federal,Argentina,active,Garantía del vendedor: 6 meses,2021-10-06T00:17:00.000Z,2024-10-16T11:57:35.544Z,0.9
MLA1418308795,Google Chromecast 4ta Genereación Con Google Tv Hd - Blanco,102400,102400,,227,buy_it_now,gold_special,new,True,me2,True,True,cross_docking,False,San Cristóbal,Capital Federal,Argentina,active,Garantía del vendedor: 6 meses,2024-03-28T19:20:16.000Z,2024-10-16T03:18:44.333Z,0.9
MLA1453494707,Tv Box Noga Noga Pc Ultra 10+ Estándar 4k 16gb Negro Con 2gb De Memoria Ram,57939,57939,,50,buy_it_now,gold_special,new,True,me2,False,True,drop_off,False,Bermejo,Mendoza,Argentina,active,Garantía del vendedor: 30 días,2024-10-03T23:16:39.084Z,2024-10-16T03:26:33.998Z,
MLA1916498408,Amazon Tv Stick Lite 3ra Gen Streaming Full Hd,93370.0,93370.0,,999,buy_it_now,gold_special,new,True,me2,True,True,cross_docking,False,Ramos Mejía,Buenos Aires,Argentina,active,Garantía de fábrica: 12 meses,2024-09-24T12:59:19.691Z,2024-10-11T14:23:13.776Z,0.9
MLA1425636049,Roku Express 4k+ Control De Voz 4k Negro 3941,122999,122999,,254,buy_it_now,gold_pro,new,True,me2,True,True,cross_docking,False,Parque Chas,Capital Federal,Argentina,active,Garantía del vendedor: 6 meses,2024-05-09T16:37:51.000Z,2024-10-16T12:39:10.951Z,
MLA1453236137,Google Chromecast Hd,139000,139000,,30,buy_it_now,gold_pro,new,True,me2,False,True,xd_drop_off,False,NUNIEZ,Capital Federal,Argentina,active,Garantía de fábrica: 60 días,2024-10-02T19:52:24.253Z,2024-10-14T22:04:59.720Z,
MLA1403590535,Roku Express 3960 Estándar Full Hd Negro,53999,53999,,96,buy_it_now,gold_special,new,True,me2,False,True,fulfillment,False,Córdoba,Córdoba,Argentina,active,Garantía del vendedor: 6 meses,2024-01-22T17:41:26.000Z,2024-10-16T11:28:04.174Z,0.88
MLA1125935779,Google Home Mini + Chromecast 2nd Generation Netflix Spotify,129490,129490,,1047,buy_it_now,gold_special,new,True,me2,False,True,cross_docking,False,Paternal,Capital Federal,Argentina,active,Garantía del vendedor: 6 meses,2022-03-04T15:56:55.000Z,2024-09-29T03:10:01.816Z,0.8
MLA1446839887,Roku Premiere 4k Streaming Media Player 5ta Generacion,101999,101999,,46,buy_it_now,gold_special,new,True,me2,False,True,fulfillment,False,Córdoba,Córdoba,Argentina,active,Garantía del vendedor: 6 meses,2024-08-30T18:33:40.089Z,2024-10-16T11:38:25.291Z,0.8
MLA1429056863,Amazon Tv Stick Fire Tv Stick 4k Max K2r2te De Voz 1.ª Generación 4k 8gb Negro Con 2gb De Memoria Ram,109000,109000,,99,buy_it_now,gold_special,new,True,me2,False,True,xd_drop_off,False,Córdoba,Córdoba,Argentina,active,Garantía de fábrica: 1 meses,2024-05-27T18:31:23.215Z,2024-10-16T10:37:39.455Z,
MLA1286463064,Amazon Fire Tv Stick Lite Hd 8gb Hdr Dolby 1080p Control Voz,72490,72490,,219,buy_it_now,gold_special,new,True,me2,True,True,xd_drop_off,False,CHACARITA,Capital Federal,Argentina,active,Garantía del vendedor: 3 meses,2022-12-20T16:32:34.000Z,2024-10-14T01:35:52.235Z,0.9
MLA1445306083,Onn Google Tv Full Hd Streaming Device 8gb 1.5gb Ram ,62254.0,62254.0,,307,buy_it_now,gold_special,new,True,me2,True,True,cross_docking,False,San Martin,Buenos Aires,Argentina,active,Garantía del vendedor: 6 meses,2024-08-23T18:41:10.068Z,2024-10-16T06:53:35.543Z,0.9
MLA1933079400,Apple Tv A1625,170000,170000,,1,buy_it_now,gold_special,used,True,me2,False,False,drop_off,False,Florencio Varela,Buenos Aires,Argentina,active,Sin garantía,2024-10-11T13:52:46.537Z,2024-10-11T13:57:51.679Z,0.62
MLA1806378888, Apple Tv 4k A2169 64gb 2021 Ethernet Thread - Segunda Gen.,549999.99,549999.99,,1,buy_it_now,gold_special,new,True,me2,False,True,xd_drop_off,False,Villa General Mitre,Capital Federal,Argentina,active,Garantía del vendedor: 3 meses,2024-06-11T07:39:48.863Z,2024-09-02T15:50:21.817Z,0.8
MLA1398845475,Google Home Mini Google Assistant Chalk  9 W Ref,71990,71990,,999,buy_it_now,gold_pro,new,True,me2,False,True,cross_docking,False,Paternal,Capital Federal,Argentina,active,Garantía del vendedor: 3 meses,2023-12-12T20:15:44.000Z,2024-10-11T03:35:59.995Z,0.9
MLA1926406582,Smart Tv Onn Uhd Streaming Box 2° Gen 4k Google Tv,64999,64999,,42,buy_it_now,gold_special,new,True,me2,False,True,cross_docking,False,Boedo,Capital Federal,Argentina,active,Garantía del vendedor: 3 meses,2024-10-03T14:35:58.422Z,2024-10-16T14:28:12.959Z,0.9
MLA1452766457,Google Chromecast 4k Chromecast With Google Tv Ga01919-us De Voz 4.ª Generación 4k 8gb Sky Con 2gb De Memoria Ram,173000,173000,,5,buy_it_now,gold_pro,new,True,me2,False,True,xd_drop_off,False,Núñez,Capital Federal,Argentina,active,Garantía del vendedor: 31 días,2024-09-29T15:20:06.659Z,2024-10-15T21:49:22.598Z,
MLA1912381990,Onn Google Tv 4k Uhd Streaming Device 2° Gen Hdmi,60280,60280,,103,buy_it_now,gold_special,new,True,me2,True,True,cross_docking,False,Berazategui,Buenos Aires,Argentina,active,Garantía del vendedor: 30 días,2024-09-18T12:58:10.280Z,2024-10-16T14:42:12.940Z,0.9
MLA1432622907,Google Home Mini Google Assistant Coral 110v/220v Usado,44990,44990,,999,buy_it_now,gold_special,used,True,me2,False,False,cross_docking,False,Paternal,Capital Federal,Argentina,active,Garantía del vendedor: 3 meses,2024-06-13T14:05:46.391Z,2024-09-27T22:33:58.483Z,0.66
MLA1444378419,Apple Tv 4k Sellado,450000,450000,,1,buy_it_now,gold_pro,new,True,me2,False,True,drop_off,False,Los Polvorines,Buenos Aires,Argentina,active,Garantía de fábrica: 12 meses,2024-08-19T02:21:07.881Z,2024-10-15T16:33:08.492Z,1
MLA1451217175,"Amazon Fire Tv Stick 4k Streaming, Con Alexa Voice Remote Color Negro",124999,124999,,10,buy_it_now,gold_pro,new,True,me2,True,True,xd_drop_off,False,Monserrat,Capital Federal,Argentina,active,Garantía del vendedor: 6 meses,2024-09-20T18:50:02.330Z,2024-10-16T04:22:22.591Z,
MLA1444459291,"Amazon Fire Tv Stick 4k Streaming, Con Alexa Voice Remote Co",107799,107799,,17,buy_it_now,gold_pro,new,True,me2,False,True,fulfillment,False,Olivos,Buenos Aires,Argentina,active,Garantía del vendedor: 6 meses,2024-08-19T20:53:11.590Z,2024-09-15T19:00:39.854Z,1
MLA1455120887,Amazon Fire Tv Stick Lite 3ra Gen Con Alexa Control De Voz,92999,92999,,10,buy_it_now,gold_pro,new,True,me2,True,True,xd_drop_off,False,Recoleta,Capital Federal,Argentina,active,Garantía del vendedor: 6 meses,2024-10-14T16:25:36.173Z,2024-10-16T14:33:40.592Z,
MLA1453643309,Google Chromecast 3 Full Hd Media Streaming Negro,138000,138000,,10,buy_it_now,gold_pro,new,True,me2,False,True,xd_drop_off,False,Ituzaingó,Buenos Aires,Argentina,active,Garantía del vendedor: 1 días,2024-10-04T16:00:38.990Z,2024-10-15T01:59:10.051Z,
MLA1418014905,Smart Tv Onn  Uhd Streaming Device 2° Gen 4k Color Negro,79999,79999,,1644,buy_it_now,gold_pro,new,True,me2,False,True,fulfillment,False,Puerto Madero,Capital Federal,Argentina,active,Garantía del vendedor: 12 meses,2024-03-27T18:37:19.000Z,2024-10-16T14:32:26.253Z,
MLA1893747370,Smart Tv Box Conversor Android Wifi 4k Noga Pc Ultra Pcreg,90999,90999,,73,buy_it_now,gold_pro,new,True,me2,False,True,cross_docking,False,Almagro,Capital Federal,Argentina,active,Garantía de fábrica: 12 meses,2024-08-26T19:38:58.604Z,2024-10-16T13:46:28.189Z,0.9
MLA1904940598,Apple Tv 4k 64 Gb Negro Con Memoria Ram De 3 Gb A1842,300000,300000,,1,buy_it_now,gold_special,used,True,me2,True,False,xd_drop_off,False,Recoleta,Capital Federal,Argentina,active,Sin garantía,2024-09-09T01:22:06.750Z,2024-10-16T13:21:39.802Z,0.62
